YM,CUST_CD,ITM_CD,QTY,DSC_RT,SALES_ORG,SALES
201901,L0200,I113,9,33,6030000,4160696
201901,L0201,I104,6,35,420000,272996
201901,L0202,I113,8,34,5360000,3751996
201901,L0203,I103,6,32,300000,206996
201901,L0204,I108,5,32,200000,139996
201901,L0205,I114,6,35,1440000,979196
201901,L0206,I117,5,34,12500000,8124996
201901,L0207,I119,9,35,855000,555746
201901,L0208,I106,9,32,180000,120596
201901,L0209,I118,7,32,3710000,2411496
201901,L0210,I110,8,34,2400000,1559996
201901,L0211,I111,10,34,1500000,1049996
201901,L0212,I106,8,32,160000,108796
201901,L0213,I119,7,35,665000,432246
201901,L0214,I117,9,30,22500000,15299996
201901,L0215,I117,6,35,15000000,10049996
201901,L0216,I104,9,34,630000,415796
201901,L0217,I106,9,30,180000,122396
201901,L0218,I114,6,32,1440000,964796
201901,L0219,I112,5,30,325000,224246
201901,L0220,I108,9,30,360000,233996
201901,L0221,I107,6,34,900000,593996
201901,L0222,I112,10,34,650000,435496
201901,L0223,I104,8,34,560000,363996
201901,L0224,I109,5,32,2500000,1724996
201901,L0225,I111,10,34,1500000,1034996
201901,L0226,I111,8,35,1200000,827996
201901,L0227,I111,7,31,1050000,724496
201901,L0228,I104,7,31,490000,342996
201901,L0229,I116,7,34,10220000,6745196
201901,L0230,I105,6,30,600000,401996
201901,L0231,I101,9,30,270000,175496
201901,L0232,I109,9,30,4500000,3059996
201901,L0233,I115,8,35,40000,27596
201901,L0234,I119,5,32,475000,327746
201901,L0235,I114,7,31,1680000,1142396
201901,L0236,I106,9,32,180000,116996
201901,L0237,I101,9,35,270000,175496
201901,L0238,I116,7,33,10220000,6745196
201901,L0239,I115,5,31,25000,17496
201901,L0240,I103,7,31,350000,244996
201901,L0241,I105,7,35,700000,475996
201901,L0242,I104,9,33,630000,428396
201901,L0243,I118,5,33,2650000,1722496
201901,L0244,I120,10,34,43000000,28379996
201901,L0245,I104,5,32,350000,234496
201901,L0246,I106,9,34,180000,125996
201901,L0247,I118,7,32,3710000,2448596
201901,L0248,I105,5,31,500000,324996
201901,L0249,I110,7,31,2100000,1406996
201901,L0250,I114,7,32,1680000,1142396
201901,L0251,I103,7,35,350000,244996
201901,L0252,I118,5,34,2650000,1801996
201901,L0253,I118,7,32,3710000,2448596
201901,L0254,I107,9,33,1350000,904496
201901,L0255,I102,5,33,200000,139996
201901,L0256,I115,5,30,25000,16996
201901,L0257,I105,8,35,800000,559996
201901,L0258,I106,7,30,140000,96596
201901,L0259,I119,9,34,855000,572846
201901,L0260,I115,5,31,25000,16246
201901,L0261,I107,5,30,750000,524996
201901,L0262,I102,7,33,280000,187596
201901,L0263,I102,7,30,280000,190396
201901,L0264,I118,10,32,5300000,3709996
201901,L0265,I101,7,30,210000,136496
201901,L0266,I102,5,31,200000,131996
201901,L0267,I106,6,35,120000,80396
201901,L0268,I104,7,35,490000,333196
201901,L0269,I108,7,35,280000,193196
201901,L0270,I119,8,30,760000,501596
201901,L0271,I115,9,35,45000,30596
201901,L0272,I118,6,35,3180000,2225996
201901,L0273,I108,6,33,240000,158396
201901,L0274,I115,7,34,35000,23096
201901,L0275,I119,9,35,855000,581396
201901,L0276,I119,5,30,475000,322996
201901,L0277,I112,8,32,520000,337996
201901,L0278,I114,6,30,1440000,950396
201901,L0279,I105,10,30,1000000,699996
201901,L0280,I112,6,30,390000,261296
201901,L0281,I103,9,30,450000,292496
201901,L0282,I105,6,30,600000,389996
201901,L0283,I114,10,33,2400000,1655996
201901,L0284,I106,6,30,120000,82796
201901,L0285,I112,7,35,455000,318496
201901,L0286,I105,5,34,500000,344996
201901,L0287,I109,7,33,3500000,2344996
201901,L0288,I104,8,34,560000,391996
201901,L0289,I117,9,35,22500000,14624996
201901,L0290,I112,5,32,325000,220996
201901,L0291,I104,5,31,350000,227496
201901,L0292,I118,8,30,4240000,2840796
201901,L0293,I118,9,31,4770000,3338996
201901,L0294,I107,9,33,1350000,931496
201901,L0295,I113,10,31,6700000,4354996
201901,L0296,I101,5,33,150000,97496
201901,L0297,I119,7,32,665000,445546
201901,L0298,I117,10,33,25000000,16999996
201901,L0299,I105,10,34,1000000,649996
201901,L0300,I115,9,31,45000,30146
201901,L0301,I116,7,30,10220000,6642996
201901,L0302,I115,9,35,45000,30596
201901,L0303,I119,9,35,855000,564296
201901,L0304,I104,9,32,630000,422096
201901,L0305,I120,10,33,43000000,28379996
201901,L0306,I101,10,30,300000,206996
201901,L0307,I112,8,33,520000,348396
201901,L0308,I104,9,33,630000,422096
201901,L0309,I117,7,31,17500000,11549996
201901,L0310,I102,5,33,200000,133996
201901,L0311,I114,5,30,1200000,827996
201901,L0312,I101,8,35,240000,165596
201901,L0313,I120,5,34,21500000,14189996
201901,L0314,I118,8,34,4240000,2755996
201901,L0315,I113,8,30,5360000,3698396
201901,L0316,I114,7,35,1680000,1159196
201901,L0317,I120,7,31,30100000,20768996
201901,L0318,I117,10,35,25000000,17499996
201901,L0319,I110,9,30,2700000,1889996
201901,L0320,I102,10,33,400000,279996
201901,L0321,I109,7,30,3500000,2309996
201901,L0322,I112,10,32,650000,422496
201901,L0323,I117,7,35,17500000,11549996
201901,L0324,I117,7,31,17500000,11899996
201901,L0325,I110,7,33,2100000,1364996
201901,L0326,I115,8,30,40000,27996
201901,L0327,I101,6,31,180000,120596
201901,L0328,I115,7,35,35000,24146
201901,L0329,I104,7,31,490000,323396
201901,L0330,I119,7,31,665000,445546
201901,L0331,I112,9,32,585000,380246
201901,L0332,I108,10,35,400000,259996
201901,L0333,I102,10,31,400000,279996
201901,L0334,I109,5,34,2500000,1674996
201901,L0335,I115,7,31,35000,24496
201901,L0336,I101,8,34,240000,160796
201901,L0337,I119,6,31,570000,398996
201901,L0338,I109,6,31,3000000,2039996
201901,L0339,I112,5,30,325000,211246
201901,L0340,I115,5,30,25000,16246
201901,L0341,I105,5,33,500000,349996
201901,L0342,I117,7,35,17500000,12074996
201901,L0343,I111,5,32,750000,524996
201901,L0344,I120,9,35,38700000,26702996
201901,L0345,I110,9,34,2700000,1889996
201901,L0346,I114,8,34,1920000,1286396
201901,L0347,I108,8,33,320000,217596
201901,L0348,I104,9,31,630000,434696
201901,L0349,I109,6,31,3000000,2039996
201901,L0350,I110,8,31,2400000,1679996
201901,L0351,I104,10,31,700000,489996
201901,L0352,I110,7,30,2100000,1448996
201901,L0353,I105,7,33,700000,482996
201901,L0354,I108,9,35,360000,241196
201901,L0355,I116,8,31,11680000,8175996
201901,L0356,I118,10,31,5300000,3656996
201901,L0357,I101,10,30,300000,194996
201901,L0358,I119,5,31,475000,308746
201901,L0359,I104,7,31,490000,318496
201901,L0360,I119,10,30,950000,664996
201901,L0361,I110,10,35,3000000,2039996
201901,L0362,I115,7,33,35000,23096
201901,L0363,I104,10,31,700000,475996
201901,L0364,I112,5,30,325000,220996
201901,L0365,I104,9,34,630000,434696
201901,L0366,I114,8,34,1920000,1247996
201901,L0367,I108,5,35,200000,131996
201901,L0368,I102,8,30,320000,217596
201901,L0369,I112,5,32,325000,211246
201901,L0370,I114,5,35,1200000,779996
201901,L0371,I116,10,35,14600000,9781996
201901,L0372,I107,10,33,1500000,1019996
201901,L0373,I110,7,35,2100000,1385996
201901,L0374,I112,6,33,390000,269096
201901,L0375,I116,9,31,13140000,8935196
201901,L0376,I103,9,32,450000,314996
201901,L0377,I115,9,32,45000,31496
201901,L0378,I105,6,31,600000,419996
201901,L0379,I102,9,35,360000,248396
201901,L0380,I120,6,32,25800000,17801996
201901,L0381,I101,5,32,150000,103496
201901,L0382,I120,5,34,21500000,14404996
201901,L0383,I111,10,30,1500000,1019996
201901,L0384,I116,10,32,14600000,9489996
201901,L0385,I102,7,35,280000,195996
201901,L0386,I105,5,30,500000,324996
201901,L0387,I107,9,31,1350000,931496
201901,L0388,I109,6,31,3000000,2099996
201901,L0389,I120,10,31,43000000,29239996
201901,L0390,I115,10,35,50000,32496
201901,L0391,I118,9,30,4770000,3291296
201901,L0392,I112,8,32,520000,353596
201901,L0393,I101,5,31,150000,101996
201901,L0394,I117,10,30,25000000,16749996
201901,L0395,I103,5,34,250000,164996
201901,L0396,I108,5,35,200000,131996
201901,L0397,I108,6,35,240000,163196
201901,L0398,I106,8,33,160000,107196
201901,L0399,I105,8,35,800000,543996
201901,L0400,I117,5,33,12500000,8374996
201901,L0401,I110,8,33,2400000,1655996
201901,L0402,I119,6,33,570000,398996
201901,L0403,I120,8,34,34400000,24079996
201901,L0404,I119,10,34,950000,626996
201901,L0405,I102,8,31,320000,223996
201901,L0406,I102,10,31,400000,271996
201901,L0407,I108,9,35,360000,233996
201901,L0408,I113,7,34,4690000,3189196
201901,L0409,I119,7,33,665000,465496
201901,L0410,I101,6,32,180000,124196
201901,L0411,I116,9,30,13140000,8540996
201901,L0412,I109,5,33,2500000,1724996
201901,L0413,I107,8,34,1200000,791996
201901,L0414,I116,8,32,11680000,7591996
201901,L0415,I112,9,30,585000,403646
201901,L0416,I119,8,33,760000,509196
201901,L0417,I101,7,33,210000,146996
201901,L0418,I118,7,33,3710000,2522796
201901,L0419,I116,6,30,8760000,5693996
201901,L0420,I113,7,31,4690000,3095396
201901,L0421,I110,7,31,2100000,1469996
201901,L0422,I118,7,34,3710000,2485696
201901,L0423,I103,7,30,350000,237996
201901,L0424,I117,5,34,12500000,8124996
201901,L0425,I106,6,34,120000,83996
201901,L0426,I109,10,30,5000000,3249996
201901,L0427,I109,6,35,3000000,2069996
201901,L0428,I116,6,35,8760000,5693996
201901,L0429,I103,8,35,400000,275996
201901,L0430,I117,8,30,20000000,12999996
201901,L0431,I118,9,33,4770000,3243596
201901,L0432,I120,5,35,21500000,13974996
201901,L0433,I118,8,31,4240000,2967996
201901,L0434,I113,9,32,6030000,3979796
201901,L0435,I112,9,30,585000,409496
201901,L0436,I112,9,32,585000,397796
201901,L0437,I120,10,34,43000000,30099996
201901,L0438,I105,10,30,1000000,649996
201901,L0439,I107,6,35,900000,611996
201901,L0440,I103,10,35,500000,349996
201901,L0441,I117,8,33,20000000,13799996
201901,L0442,I120,5,33,21500000,15049996
201901,L0443,I103,5,31,250000,172496
201901,L0444,I105,8,32,800000,543996
201901,L0445,I119,7,31,665000,452196
201901,L0446,I113,7,32,4690000,3282996
201901,L0447,I107,5,31,750000,494996
201901,L0448,I115,10,33,50000,34496
201901,L0449,I120,6,34,25800000,17543996
201901,L0450,I105,9,33,900000,629996
201901,L0451,I116,7,33,10220000,6847396
201901,L0452,I103,8,30,400000,259996
201901,L0453,I120,5,32,21500000,15049996
201901,L0454,I103,5,34,250000,164996
201901,L0455,I104,5,32,350000,237996
201901,L0456,I108,7,33,280000,184796
201901,L0457,I109,5,35,2500000,1699996
201901,L0458,I116,8,35,11680000,8059196
201901,L0459,I118,10,32,5300000,3709996
201901,L0460,I101,7,33,210000,142796
201901,L0461,I104,8,34,560000,386396
201901,L0462,I106,6,32,120000,83996
201901,L0463,I110,10,34,3000000,1949996
201901,L0464,I103,8,35,400000,263996
201901,L0465,I120,8,31,34400000,22703996
201901,L0466,I109,7,35,3500000,2274996
201901,L0467,I111,9,34,1350000,877496
201901,L0468,I118,6,31,3180000,2066996
201901,L0469,I108,7,35,280000,190396
201901,L0470,I118,6,31,3180000,2066996
201901,L0471,I116,9,33,13140000,8935196
201901,L0472,I103,7,33,350000,230996
201901,L0473,I108,5,31,200000,137996
201901,L0474,I108,5,32,200000,129996
201901,L0475,I109,7,35,3500000,2414996
201901,L0476,I120,9,32,38700000,25154996
201901,L0477,I101,5,30,150000,103496
201901,L0478,I106,6,30,120000,83996
201901,L0479,I102,9,32,360000,244796
201901,L0480,I107,8,35,1200000,803996
201901,L0481,I106,8,31,160000,111996
201901,L0482,I111,9,32,1350000,890996
201901,L0483,I109,7,34,3500000,2344996
201901,L0484,I112,6,34,390000,265196
201901,L0485,I118,6,31,3180000,2130596
201901,L0486,I115,9,33,45000,30596
201901,L0487,I103,5,35,250000,174996
201901,L0488,I118,7,33,3710000,2596996
201901,L0489,I110,9,33,2700000,1835996
201901,L0490,I110,6,30,1800000,1169996
201901,L0491,I116,5,30,7300000,5109996
201901,L0492,I113,7,30,4690000,3189196
201901,L0493,I111,5,30,750000,494996
201901,L0494,I107,8,33,1200000,779996
201901,L0495,I110,8,33,2400000,1679996
201901,L0496,I111,9,31,1350000,944996
201901,L0497,I103,5,35,250000,162496
201901,L0498,I113,7,35,4690000,3236096
201901,L0499,I118,8,32,4240000,2925596
201901,L0500,I117,9,33,22500000,14849996
201901,R0001,I103,289,2,14450000,14449996
201901,R0002,I116,220,2,321200000,321199996
201901,R0003,I102,262,2,10480000,10270396
201901,R0004,I101,206,1,6180000,6179996
201901,R0005,I106,300,0,6000000,5999996
201901,A0001,I111,28,10,4200000,3443996
201901,A0002,I117,43,14,107500000,93524996
201901,A0003,I106,23,19,460000,400196
201901,A0004,I113,22,11,14740000,12381596
201901,A0005,I104,33,11,2310000,1940396
201901,A0006,I108,22,12,880000,791996
201901,A0007,I118,35,20,18550000,15767496
201901,A0008,I103,47,17,2350000,2067996
201901,A0009,I118,43,20,22790000,20055196
201901,A0010,I107,24,17,3600000,2915996
201901,A0011,I111,44,10,6600000,5873996
201901,A0012,I120,22,13,94600000,85139996
201901,A0013,I113,49,11,32830000,26920596
201901,A0014,I111,50,18,7500000,6749996
201901,A0015,I114,25,17,6000000,4799996
201901,A0016,I111,41,10,6150000,4919996
201901,A0017,I102,30,12,1200000,983996
201901,A0018,I114,47,16,11280000,9587996
201901,A0019,I115,26,16,130000,114396
201901,A0020,I113,32,17,21440000,17580796
201901,V0001,I109,71,13,35500000,29819996
201901,V0002,I110,61,0,18300000,15920996
201901,V0003,I116,145,13,211700000,207465996
201901,V0004,I114,56,15,13440000,11692796
201901,V0005,I115,31,3,155000,128646
201901,V0006,I119,141,5,13395000,12725246
201901,V0007,I103,81,3,4050000,3361496
201901,V0008,I118,56,4,29680000,28789596
201901,V0009,I116,94,13,137240000,122143596
201901,V0010,I117,118,11,295000000,286149996
201901,V0011,I110,10,19,3000000,2999996
201901,V0012,I115,124,10,620000,601396
201901,V0013,I120,15,15,64500000,57404996
201901,Y0001,I116,122,18,178120000,176338796
201901,Y0002,I117,141,9,352500000,285524996
201901,Y0003,I120,149,1,640700000,640699996
201901,Y0004,I118,52,16,27560000,22323596
201901,Y0005,I106,53,8,1060000,964596
201901,Y0006,I105,155,3,15500000,14879996
201901,Y0007,I117,181,10,452500000,411774996
201901,Y0008,I108,100,8,4000000,3959996
201901,Y0009,I111,160,18,24000000,23519996
201901,Y0010,I102,193,9,7720000,6253196
201901,Y0011,I112,137,13,8905000,7480196
201901,Y0012,I103,114,3,5700000,5129996
201902,S0001,I106,62,14,1240000,1066396
201902,S0002,I111,13,12,1950000,1696496
201902,S0003,I116,38,14,55480000,49931996
201902,S0004,I120,14,12,60200000,54781996
201902,S0005,I114,28,10,6720000,5846396
201902,S0006,I115,45,9,225000,204746
201902,S0007,I109,68,9,34000000,29239996
201902,S0008,I106,50,14,1000000,819996
201902,S0009,I120,51,13,219300000,186404996
201902,S0010,I110,65,10,19500000,16964996
201902,S0011,I102,58,18,2320000,2041596
201902,S0012,I118,52,16,27560000,25079596
201902,S0013,I117,74,15,185000000,159099996
201902,S0014,I101,28,15,840000,772796
201902,S0015,I104,10,9,700000,643996
201902,S0016,I107,32,10,4800000,4367996
201902,S0017,I108,71,14,2840000,2527596
201902,S0018,I108,50,18,2000000,1779996
201902,S0019,I120,66,16,283800000,249743996
201902,S0020,I107,44,13,6600000,6071996
201902,S0021,I115,50,9,250000,219996
201902,S0022,I109,33,16,16500000,14684996
201902,S0023,I108,27,13,1080000,971996
201902,S0024,I107,47,14,7050000,6274496
201902,S0025,I110,40,10,12000000,10079996
201902,S0026,I112,71,9,4615000,3876596
201902,S0027,I103,46,14,2300000,2115996
201902,S0028,I103,46,15,2300000,1908996
201902,S0029,I117,35,18,87500000,76124996
201902,S0030,I111,23,9,3450000,3173996
201902,S0031,I107,75,8,11250000,9224996
201902,S0032,I109,41,10,20500000,16809996
201902,S0033,I107,15,9,2250000,1934996
201902,S0034,I112,12,13,780000,701996
201902,S0035,I107,62,17,9300000,8555996
201902,S0036,I117,69,12,172500000,155249996
201902,S0037,I115,65,13,325000,269746
201902,S0038,I111,36,14,5400000,4805996
201902,S0039,I102,52,16,2080000,1767996
201902,S0040,I103,69,18,3450000,3035996
201902,S0041,I115,57,18,285000,242246
201902,S0042,I103,12,15,600000,521996
201902,S0043,I116,59,15,86140000,78387396
201902,S0044,I119,24,17,2280000,1915196
201902,S0045,I104,29,8,2030000,1847296
201902,S0046,I119,28,15,2660000,2260996
201902,S0047,I109,49,18,24500000,21804996
201902,S0048,I113,15,14,10050000,8843996
201902,S0049,I116,24,11,35040000,30835196
201902,S0050,I116,37,16,54020000,46997396
201902,S0051,I101,52,12,1560000,1388396
201902,S0052,I104,59,8,4130000,3799596
201902,S0053,I114,62,8,14880000,12647996
201902,S0054,I113,39,15,26130000,21949196
201902,S0055,I107,67,12,10050000,8341496
201902,S0056,I117,22,12,55000000,49499996
201902,S0057,I117,64,15,160000000,140799996
201902,S0058,I107,10,14,1500000,1229996
201902,S0059,I117,31,10,77500000,64324996
201902,S0060,I120,24,14,103200000,93911996
201902,S0061,I108,10,16,400000,367996
201902,S0062,I119,63,12,5985000,5326646
201902,S0063,I112,10,13,650000,565496
201902,S0064,I104,64,11,4480000,3807996
201902,S0065,I115,47,17,235000,211496
201902,S0066,I116,27,18,39420000,35477996
201902,S0067,I101,10,12,300000,248996
201902,S0068,I112,21,10,1365000,1160246
201902,S0069,I104,35,14,2450000,2229496
201902,S0070,I115,70,10,350000,321996
201902,S0071,I106,40,8,800000,719996
201902,S0072,I118,26,17,13780000,12539796
201902,S0073,I103,72,12,3600000,3167996
201902,S0074,I119,22,14,2090000,1818296
201902,S0075,I119,21,10,1995000,1635896
201902,S0076,I113,48,18,32160000,27979196
201902,S0077,I102,64,14,2560000,2303996
201902,S0078,I117,50,16,125000000,112499996
201902,S0079,I120,40,16,172000000,147919996
201902,S0080,I114,26,13,6240000,5553596
201902,S0081,I112,75,14,4875000,4484996
201902,S0082,I105,54,8,5400000,4589996
201902,S0083,I102,13,15,520000,441996
201902,S0084,I118,51,16,27030000,24326996
201902,S0085,I116,74,14,108040000,92914396
201902,S0086,I110,28,18,8400000,7055996
201902,S0087,I107,33,15,4950000,4355996
201902,S0088,I118,69,11,36570000,32181596
201902,S0089,I112,43,8,2795000,2347796
201902,S0090,I115,26,12,130000,118296
201902,S0091,I110,61,14,18300000,15371996
201902,S0092,I113,48,12,32160000,28300796
201902,S0093,I107,36,18,5400000,4481996
201902,S0094,I111,38,9,5700000,4958996
201902,S0095,I104,65,18,4550000,4094996
201902,S0096,I102,67,15,2680000,2224396
201902,S0097,I120,73,18,313900000,276231996
201902,S0098,I116,73,16,106580000,93790396
201902,S0099,I113,60,18,40200000,34169996
201902,S0100,I114,75,17,18000000,16559996
201902,H0001,I107,52,9,7800000,7331996
201902,H0002,I111,88,7,13200000,12143996
201902,H0003,I109,60,7,30000000,28499996
201902,H0004,I120,86,7,369800000,340215996
201902,H0005,I107,52,10,7800000,7175996
201902,H0006,I101,65,5,1950000,1774496
201902,H0007,I116,64,8,93440000,88767996
201902,H0008,I111,73,5,10950000,10402496
201902,H0009,I113,54,8,36180000,34009196
201902,H0010,I114,90,8,21600000,19655996
201902,H0011,I103,69,10,3450000,3139496
201902,H0012,I108,50,6,2000000,1879996
201902,H0013,I120,54,8,232200000,213623996
201902,H0014,I111,80,6,12000000,11159996
201902,H0015,I110,89,9,26700000,25364996
